CustomerID,Age,MonthlySpending,CallsMade,DataUsageGB,LastPurchaseDays,Gender_Male,Region_Urban,Recency,Frequency,Monetary,Cluster
75,80,886.27,98,0.22985292519656383,26,False,True,-1.2203509999673028,-1.0555729122406678,1.2339901517417837,1
76,35,284.1,80,-1.2036016878646014,19,True,False,-0.4070547654006232,-1.304064169027729,-1.3711401814903568,2
77,57,880.06,110,-0.385868409564265,17,False,True,-0.17468441266728618,-0.8899120743826271,1.2071242179201525,1
78,46,593.0,133,-0.9545458670624685,18,False,False,-0.2908695890339547,-0.5723954684880488,-0.03476547013740302,2
79,60,951.29,125,-1.4830976645425507,20,True,False,-0.5232399417672917,-0.682836027060076,1.5152821029627908,1
80,62,730.17,68,-0.7234774110960451,25,False,True,-1.1041658236006342,-1.46972500688577,0.5586645044701872,2
81,57,574.85,276,1.282805589810026,7,False,True,0.9871673509993989,1.4017295159869365,-0.11328667768371602,0
82,41,788.52,174,1.1485921752666544,27,True,True,-1.3365361763339711,-0.006387605806409719,0.8111004526975906,1
83,75,920.24,216,-0.17832189222915393,14,True,True,0.17387111643271932,0.5734253266967331,1.3809524338546353,1
84,31,691.35,144,0.7196627061074252,6,True,True,1.1033525273660674,-0.4205397004515116,0.3907199713050154,0
85,18,658.65,188,0.7639392964722489,10,True,False,0.6386118218993934,0.1868833716946379,0.24925201060174038,0
86,18,799.68,94,1.4820502464517322,2,True,True,1.5680932328327415,-1.1107931915266815,0.8593812613045797,1
87,36,715.12,116,-1.2547964954739288,10,True,False,0.6386118218993934,-0.8070816554536067,0.49355463264803806,1
88,18,953.49,183,-0.80787966147899,3,True,True,1.451908056466073,0.11785802258712079,1.5247998250896166,1
89,43,934.5,77,-0.2378185605318859,21,False,False,-0.6394251181339602,-1.3454793784922392,1.4426445781857882,1
90,46,972.84,58,-0.9891369532849869,1,False,False,1.6842784091994099,-1.6077757051008037,1.6085125174323802,1
91,59,238.98,263,-0.4259940695823863,15,False,True,0.05768594006605083,1.222263608307393,-1.5663400098368938,0
92,51,521.62,232,-0.644609734508703,6,True,True,1.1033525273660674,0.7943064438407874,-0.3435722907795974,0
93,19,710.14,143,0.5591600660349395,28,False,True,-1.4527213527006397,-0.434344770273015,0.47200997074276857,2
94,27,966.95,168,0.9216746496469331,9,True,True,0.7547969982660618,-0.08921802473543018,1.5830309795564694,1
95,79,222.39,54,1.026831551763389,17,False,True,-0.17468441266728618,-1.6629959843868174,-1.6381122871478215,2
96,55,984.08,137,-0.4937925985785225,29,False,False,-1.5689065290673083,-0.5171751892020354,1.6571394250257996,1
97,49,404.18,64,1.3907297788242836,18,True,False,-0.2908695890339547,-1.5249452861717834,-0.8516456028588817,2
98,60,635.76,250,-0.21706390879837478,10,False,False,0.6386118218993934,1.0427977006278488,0.15022443810944805,0
99,39,977.16,188,-0.023353825952271572,26,True,False,-1.2203509999673028,0.1868833716946379,1.6272018626996017,1
100,38,842.71,284,-0.32498809781263227,9,True,True,0.7547969982660618,1.5121700745589641,1.0455392536306325,1
101,60,717.47,145,-0.8424707477015085,9,True,False,0.7547969982660618,-0.4067346306300083,0.5037212903744203,1
102,51,488.23,81,1.446075516780313,2,False,False,1.5680932328327415,-1.2902590992062255,-0.4880253552408312,0
103,32,516.0,188,-0.6114022917350852,11,True,True,0.5224266455327249,0.1868833716946379,-0.36788574457630707,0
104,38,993.65,71,0.6366440991733806,6,False,True,1.1033525273660674,-1.4283097974212595,1.6985415162774917,1
105,77,527.44,260,-1.644983948063937,22,True,False,-0.7556102945006287,1.1808483988428822,-0.3183935895168125,2
106,69,503.12,201,1.5830562182214862,26,True,True,-1.2203509999673028,0.36634927937418216,-0.42360768139154187,2
107,30,436.44,158,-1.6864932515309592,24,True,False,-0.9879806472339657,-0.22726872295046402,-0.7120811865809721,2
108,27,268.3,54,0.842806973059591,30,False,False,-1.6850917054339767,-1.6629959843868174,-1.439494731310288,2
109,34,936.6,218,-1.0735392036679319,15,True,True,0.05768594006605083,0.6010354663397398,1.4517296765795766,1
110,38,967.9,52,-1.6048582880458158,19,True,False,-0.4070547654006232,-1.690606124029824,1.5871409050203258,1
111,73,436.82,102,-1.1897652533755938,11,False,True,0.5224266455327249,-1.0003526329546544,-0.7104372163954294,0
112,64,871.07,206,-0.2834787943456103,23,True,False,-0.8717954708672973,0.4353746284816989,1.1682313443200782,1
113,42,986.93,137,0.24368935968557093,11,True,True,0.5224266455327249,-0.5171751892020354,1.669469201417369,1
114,48,852.81,69,-0.5726602751658646,24,False,True,-0.9879806472339657,-1.4559199370642664,1.0892342506674235,1
115,43,938.17,145,-1.3350478155101715,3,True,False,1.451908056466073,-0.4067346306300083,1.4585218691882658,1
116,39,320.16,157,-1.109513933339351,24,True,True,-0.9879806472339657,-0.2410737927719674,-1.2151360633570207,2
117,56,696.47,130,-1.5038523162760618,20,False,False,-0.5232399417672917,-0.6138106779525593,0.4128703064365374,1
118,75,532.5,161,0.06935028512407815,10,True,False,0.6386118218993934,-0.18585351348595397,-0.29650282862511335,0
119,71,736.09,78,-0.1727873184335511,20,False,False,-0.5232399417672917,-1.3316743086707357,0.5842758294660099,1
120,74,838.83,124,-1.101212072645947,4,True,True,1.3357228800994043,-0.6966410968815794,1.028753452788776,1
121,22,414.05,89,-0.8300179566614019,21,True,True,-0.6394251181339602,-1.1798185406341983,-0.8089456404080767,2
122,45,275.32,227,-0.14511444945553642,6,False,False,1.1033525273660674,0.7252810947332703,-1.4091245452510528,0
123,37,319.01,203,0.2713622286635861,6,True,True,1.1033525273660674,0.39395941901718884,-1.2201112362869526,0
124,30,479.07,142,1.6051945134038976,25,True,False,-1.1041658236006342,-0.44814984009451836,-0.5276536891870698,2
125,36,577.73,184,-1.2243563395981123,24,True,False,-0.9879806472339657,0.1316630924086245,-0.10082711417223494,2
126,46,560.24,144,0.5646946398305424,3,False,True,1.451908056466073,-0.4205397004515116,-0.17649300508050034,0
127,23,457.9,287,-0.6971881855669312,16,True,False,-0.05849923630061768,1.553585284023474,-0.6192401334711165,0
128,68,981.06,195,-1.25756378237173,27,True,False,-1.3365361763339711,0.2835188604451617,1.6440741882880656,1
129,21,239.6,231,1.0046932565809772,10,False,True,0.6386118218993934,0.7805013740192841,-1.5636577426920613,0
130,29,883.25,165,1.2316107822006983,22,True,False,-0.7556102945006287,-0.13063323419994022,1.2209249150040502,1
131,60,572.46,163,0.14268338791581744,28,True,False,-1.4527213527006397,-0.15824337384294693,-0.12362638490331311,2
132,56,564.88,256,0.6117385170931674,18,True,False,-0.2908695890339547,1.125628119556869,-0.15641926386755864,2
133,40,210.9,67,-1.5591980542320911,29,False,False,-1.5689065290673083,-1.4835300767072732,-1.6878207540738346,2
134,78,997.88,284,0.625574951582175,21,False,False,-0.6394251181339602,1.5121700745589641,1.7168415001849795,1
135,18,403.51,192,0.9867058917452677,17,False,True,-0.17468441266728618,0.24210365098065165,-0.8545441818702333,2
136,55,442.45,229,-0.24196949087858802,8,False,True,0.8709821746327304,0.7528912343762774,-0.6860805002254161,0
137,73,901.93,260,0.16897261344493117,20,True,False,-0.5232399417672917,1.1808483988428822,1.301739028335462,1
138,33,829.99,221,0.610354873644267,28,False,True,-1.4527213527006397,0.6424506758042499,0.9905095147882577,1
139,40,493.54,258,-0.46750337304940853,25,True,True,-1.1041658236006342,1.1532382591998755,-0.46505303501653794,2
140,59,463.49,148,-1.4526575086667342,23,True,False,-0.8717954708672973,-0.36531942116549787,-0.595056466794318,2
141,46,995.27,133,1.540163271305563,14,True,False,0.17387111643271932,-0.5723954684880488,1.7055500207527,1
142,50,425.67,280,1.5387796278566626,1,False,True,1.6842784091994099,1.4569497952729507,-0.7586747626291148,0
143,80,672.54,243,-1.6491348784106394,28,True,True,-1.4527213527006397,0.9461622118773246,0.3093434471206543,2
144,43,799.84,257,1.6301000954841114,22,False,True,-0.7556102945006287,1.1394331893783722,0.8600734592774401,1
145,48,662.28,197,-0.8134142352745931,26,False,False,-1.2203509999673028,0.3111290000881684,0.264956252111003,2
146,56,511.3,59,-0.6875026814246259,14,True,False,0.17387111643271932,-1.5939706352793004,-0.38821906002907125,0
147,19,969.3,212,-1.146872306459671,1,False,True,1.6842784091994099,0.5182050474107194,1.5931976372828511,1
148,48,458.67,138,0.6823043329871052,20,False,False,-0.5232399417672917,-0.5033701193805321,-0.6159089307267274,2
149,59,252.7,185,-1.2409600609849214,27,True,True,-1.3365361763339711,0.14546816223012785,-1.5069840336641438,2
150,71,941.63,261,-0.6529115952021075,4,False,False,1.3357228800994043,1.1946534686643857,1.4734906503513647,1
151,25,755.24,116,1.1084665152485325,6,True,False,1.1033525273660674,-0.8070816554536067,0.6671232743426981,1
152,30,854.29,286,0.32532432317071447,17,True,False,-0.17468441266728618,1.5397802142019708,1.095637081916379,1
153,50,288.16,237,-1.0610864126278252,4,True,False,1.3357228800994043,0.8633317929483045,-1.3535756579290328,0
154,27,230.54,258,-0.3831011226664633,22,False,True,-0.7556102945006287,1.1532382591998755,-1.6028534529052623,2
155,77,986.02,211,-1.2257399830470133,28,True,True,-1.4527213527006397,0.5043999775892161,1.6655323254467276,1
156,52,809.17,84,0.24645664658337285,6,True,False,1.1033525273660674,-1.2488438897417156,0.900437253569842,1
157,69,399.18,271,0.943812944829345,28,True,True,-1.4527213527006397,1.33270416687942,-0.8732767895107586,2
158,53,371.3,195,-0.22536576949177928,7,False,True,0.9871673509993989,0.2835188604451617,-0.9938922862816241,0
159,63,907.38,242,-0.4384468606224929,21,True,True,-0.6394251181339602,0.9323571420558213,1.325317021786008,1
160,35,261.52,176,-1.581336349414503,27,False,False,-1.3365361763339711,0.021222533836596977,-1.4688266204102332,2
161,65,303.99,162,1.6563893210132252,2,False,False,1.5680932328327415,-0.17204844366445027,-1.2850913209891908,0
162,74,882.59,259,-0.8369361739059057,19,False,True,-0.4070547654006232,1.1670433290213789,1.2180695983660026,1
163,26,447.84,189,0.7805430178590579,18,False,False,-0.2908695890339547,0.20068844151614124,-0.6627620810146928,2
164,63,445.27,273,0.9216746496469331,17,False,True,-0.17468441266728618,1.3603143065224266,-0.6738805109537576,2
165,69,285.99,130,0.5231853363635206,2,False,False,1.5680932328327415,-0.6138106779525593,-1.3629635929359474,0
166,54,992.17,204,-0.47442159029391207,25,False,False,-1.1041658236006342,0.4077644888386922,1.692138685028536,1
167,38,691.79,102,0.7141281323118224,11,True,False,0.5224266455327249,-1.0003526329546544,0.3926235157303803,1
168,45,763.81,184,-0.5048617461697285,23,False,False,-0.8717954708672973,0.1316630924086245,0.7041991282640149,1
169,74,370.69,79,-1.5937891404546096,19,False,False,-0.4070547654006232,-1.3178692388492323,-0.9965312910531531,2
170,72,387.13,123,0.7597883661255465,8,True,False,0.8709821746327304,-0.710446166703083,-0.9254079493417819,0
171,47,795.58,99,0.5342544839547262,13,True,True,0.2900562927993878,-1.0417678424191645,0.841643688250041,1
172,70,526.58,100,1.1845669049380732,22,False,False,-0.7556102945006287,-1.027962772597661,-0.3221141536209354,2
173,39,297.21,282,-1.6380657308194333,5,True,True,1.219537703732736,1.4845599349159575,-1.3144232100891358,0
174,49,832.25,162,-0.3070007329769228,19,False,False,-0.4070547654006232,-0.17204844366445027,1.000286811154906,1
175,41,233.57,274,-0.560207484125758,14,False,False,0.17387111643271932,1.3741193763439299,-1.5897449537942248,0
176,38,395.03,87,-1.1496395933574726,30,False,False,-1.6850917054339767,-1.2074286802772052,-0.8912306744318165,2
177,24,991.65,125,1.7020495548269496,19,True,True,-0.4070547654006232,-0.682836027060076,1.689889041616741,1
178,53,329.85,119,1.4972703243896404,8,True,True,0.8709821746327304,-0.7656664459890965,-1.1732148236256834,0
179,54,914.14,54,-1.5758017756189,10,True,True,0.6386118218993934,-1.6629959843868174,1.3545623861393454,1
180,42,899.95,139,-0.7940432269899828,19,True,True,-0.4070547654006232,-0.4895650495590284,1.2931730784213191,1
181,60,740.49,67,-1.23819277408712,27,True,True,-1.3365361763339711,-1.4835300767072732,0.6033112737196614,2
182,74,988.1,210,-0.5186981806587357,7,False,False,0.9871673509993989,0.49059490776771264,1.6745308990939085,1
183,46,912.62,140,-0.2558059253675954,4,False,False,1.3357228800994043,-0.47575997973752504,1.347986505397175,1
184,22,668.6,275,-0.8590744690883175,19,False,True,-0.4070547654006232,1.3879244461654332,0.29229807203897556,1
185,55,509.61,239,-0.023353825952271572,29,True,True,-1.5689065290673083,0.8909419325913113,-0.39553040111740567,2
186,71,435.57,295,0.1579034658537255,28,True,True,-1.4527213527006397,1.6640258425955017,-0.7158450130583986,2
187,71,326.25,246,0.8538761206507967,13,False,False,0.2900562927993878,0.9875774213418347,-1.1887892780150349,0
188,70,602.38,265,-0.342975462648342,23,True,True,-0.8717954708672973,1.2498737479503998,0.005814636021517997,2
189,34,746.7,136,-1.0500172650366193,8,False,False,0.8709821746327304,-0.5309802590235388,0.6301772075412926,1
190,70,818.62,261,-1.0195771091608032,10,False,True,0.6386118218993934,1.1946534686643857,0.9413201963418896,1
191,70,821.35,122,-0.760835784216365,30,True,False,-1.6850917054339767,-0.7242512365245865,0.9531308242538145,1
192,28,601.83,91,-1.5412106893963815,11,False,False,0.5224266455327249,-1.1522084009911917,0.0034352054898117365,0
193,18,320.97,169,0.8538761206507967,1,True,True,1.6842784091994099,-0.07541295491392647,-1.2116318111194166,0
194,57,506.5,178,-1.2976894423898517,28,False,True,-1.4527213527006397,0.048832673479604044,-0.40898499921487314,2
195,35,471.87,144,-1.474795803849146,28,True,False,-1.4527213527006397,-0.4205397004515116,-0.5588025979657724,2
196,50,859.16,224,1.0794100028216174,12,False,False,0.40624146916605636,0.6838658852687602,1.1167058577153073,1
197,42,503.84,289,-1.3447333196524767,25,False,True,-1.1041658236006342,1.581195423666481,-0.4204927905136717,2
198,65,681.12,214,1.1402903145732495,8,True,True,0.8709821746327304,0.5458151870537264,0.3464625634152752,0
199,73,354.55,195,-0.37203197507525765,26,True,True,-1.2203509999673028,0.2835188604451617,-1.0663567615654117,2
200,50,993.55,133,-1.3253623113678663,5,False,True,1.219537703732736,-0.5723954684880488,1.698108892544454,1
201,33,967.78,167,1.1984033394270808,13,True,True,0.2900562927993878,-0.10302309455693352,1.5866217565406806,1
202,42,986.81,217,-0.7898922966432806,22,False,False,-0.7556102945006287,0.5872303965182365,1.668950052937724,1
203,46,237.0,273,1.461295594718221,26,False,False,-1.2203509999673028,1.3603143065224266,-1.5749059597510373,2
204,72,544.77,184,-1.3654879713859878,20,True,False,-0.5232399417672917,0.1316630924086245,-0.24341989658140753,2
205,58,370.83,292,1.5429305582033646,16,False,False,-0.05849923630061768,1.6226106331309909,-0.9959256178269006,2
206,39,348.8,140,-0.38448476611536425,12,True,True,0.40624146916605636,-0.47575997973752504,-1.09123262621507,0
207,35,844.98,249,0.7791593744101569,22,False,False,-0.7556102945006287,1.0289926308063455,1.0553598123705845,1
208,21,338.83,91,-1.675424103939753,3,True,False,1.451908056466073,-1.1522084009911917,-1.1343652123989127,0
209,78,906.71,241,0.18419269138283922,16,False,True,-0.05849923630061768,0.9185520722343179,1.3224184427746566,1
210,49,750.24,295,-0.9033510594531412,2,False,True,1.5680932328327415,1.6640258425955017,0.6454920876908213,0
211,43,791.02,105,1.663307538257729,29,False,False,-1.5689065290673083,-0.9589374234901441,0.8219160460235291,2
212,69,541.94,122,1.1638122532045623,20,True,True,-0.5232399417672917,-0.7242512365245865,-0.25566314822636954,2
213,23,949.64,59,1.0240642648655875,8,False,False,0.8709821746327304,-1.5939706352793004,1.5081438113676713,1
214,22,616.39,257,0.17589083068943495,1,True,False,1.6842784091994099,1.1394331893783722,0.06642522102007699,0
215,22,332.78,278,-0.517314537209835,29,False,True,-1.5689065290673083,1.429339655629944,-1.1605389482476838,2
216,63,503.53,112,0.35991540939323297,10,True,True,0.6386118218993934,-0.8623019347396202,-0.4218339240860881,0
217,40,873.15,172,-1.411148205199712,30,True,True,-1.6850917054339767,-0.03399774544941642,1.1772299179672587,1
218,33,758.33,177,0.08180307616418478,22,True,False,-0.7556102945006287,0.035027603658100696,0.6804913476935582,1
219,24,561.9,269,-0.8604581125372183,30,True,False,-1.6850917054339767,1.305094027236413,-0.16931145111207735,2
220,21,220.24,77,0.04444470304386489,15,False,True,0.05768594006605083,-1.3454793784922392,-1.6474136974081286,0
221,54,343.77,89,0.571612857075046,19,False,True,-0.4070547654006232,-1.1798185406341983,-1.1129935999868583,2
222,34,394.06,162,-0.6722826034867179,28,True,True,-1.4527213527006397,-0.17204844366445027,-0.8954271246422805,2
223,27,572.35,265,1.595509009261593,12,False,False,0.40624146916605636,1.2498737479503998,-0.12410227100965446,0
224,80,397.28,126,-0.4951762420274232,16,True,False,-0.05849923630061768,-0.6690309572385726,-0.881496640438472,2
225,74,355.8,139,-1.714166120508974,30,False,True,-1.6850917054339767,-0.4895650495590284,-1.0609489649024424,2
226,28,717.16,126,1.6342510258308134,3,False,True,1.451908056466073,-0.6690309572385726,0.5023801568020037,0
227,70,627.65,92,1.2343780690984998,20,True,True,-0.5232399417672917,-1.1384033311696882,0.11513865336010369,2
228,40,329.57,149,-1.4623430128090396,26,False,True,-1.2203509999673028,-0.35151435134399456,-1.1744261700781886,2
229,79,447.39,52,-1.3488842499991789,22,True,False,-0.7556102945006287,-1.690606124029824,-0.6647088878133617,2
230,72,550.7,175,1.1112338021463344,20,False,False,-0.5232399417672917,0.00741746401509363,-0.21776530921228127,2
231,78,342.37,125,0.3114878886817074,22,True,True,-0.7556102945006287,-0.682836027060076,-1.1190503322493837,2
232,51,991.87,143,0.46645595495859027,8,False,True,0.8709821746327304,-0.434344770273015,1.6908408138294235,1
233,18,577.92,87,1.6840621899912398,26,False,False,-1.2203509999673028,-1.2074286802772052,-0.10000512907946388,2
234,27,587.98,237,-0.4066230612977761,19,True,True,-0.4070547654006232,0.8633317929483045,-0.056483181535887335,2
235,24,207.72,127,0.8179013909793778,5,True,True,1.219537703732736,-0.6552258874170693,-1.7015781887844281,0
236,36,418.77,166,0.8151341040815763,19,False,True,-0.4070547654006232,-0.11682816437843688,-0.788525800208705,2
237,77,263.08,87,0.3516135486998287,20,True,True,-0.5232399417672917,-1.2074286802772052,-1.4620776901748476,2
238,34,300.91,109,1.3160130325836432,14,True,True,0.17387111643271932,-0.9037171442041305,-1.2984161319667469,0
239,59,635.2,157,-0.1534163101489407,15,False,False,0.05768594006605083,-0.2410737927719674,0.1478017452044381,1
240,27,644.17,195,1.1513594621644558,12,False,True,0.40624146916605636,0.2835188604451617,0.18660809405790485,1
241,65,687.95,215,0.809599530285973,20,True,False,-0.5232399417672917,0.5596202568752298,0.37601076438173925,1
242,34,580.77,97,1.1306048104309443,7,False,True,0.9871673509993989,-1.0693779820621712,-0.08767535268789396,0
243,19,948.91,189,-0.22536576949177928,14,False,True,0.17387111643271932,0.20068844151614124,1.5049856581164973,1
244,26,219.07,178,0.7376500709431346,29,True,False,-1.5689065290673083,0.048832673479604044,-1.6524753950846678,2
245,29,957.89,224,0.2851986631525932,13,True,False,0.2900562927993878,0.6838658852687602,1.5438352693432682,1
246,80,788.7,213,0.25890943762347945,3,False,False,1.451908056466073,0.5320101172322227,0.8118791754170585,1
247,24,628.56,257,-1.2866202947986458,27,False,False,-1.3365361763339711,1.1394331893783722,0.11907552933074515,2
248,42,318.93,237,-0.27102600330550364,23,True,False,-0.8717954708672973,0.8633317929483045,-1.2204573352733825,2
249,60,736.4,126,-0.0925359983973085,4,False,False,1.3357228800994043,-0.6690309572385726,0.5856169630384259,0
